gene_acc	Homo_seqid	OG	symbol	Hydractinia_seqid
NP_071899.1	Homo_28673	OG0000060	SOX17	Hs_planula_t.91819
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.15488
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.27031
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.30510
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.37584
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.47554
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.48675
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.49674
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.62380
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.82433
NP_005977.2	Homo_44474	OG0000060	SOX1	Hs_planula_t.91819
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.15488
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.27031
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.30510
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.37584
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.47554
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.48675
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.49674
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.62380
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.82433
NP_003097.1	Homo_15347	OG0000060	SOX2	Hs_planula_t.91819
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.15488
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.27031
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.30510
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.37584
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.47554
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.48675
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.49674
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.62380
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.82433
NP_005625.2	Homo_67187	OG0000060	SOX3	Hs_planula_t.91819
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.15488
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.27031
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.30510
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.37584
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.47554
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.48675
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.49674
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.62380
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.82433
NP_000337.1	Homo_54691	OG0000060	SOX9	Hs_planula_t.91819
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.15488
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.27031
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.30510
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.37584
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.47554
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.48675
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.49674
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.62380
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.82433
NP_008872.1	Homo_64409	OG0000060	SOX10	Hs_planula_t.91819
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.15488
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.27031
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.30510
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.37584
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.47554
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.48675
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.49674
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.62380
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.82433
NP_008873.1	Homo_52063	OG0000060	SOX15	Hs_planula_t.91819
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.15488
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.27031
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.30510
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.37584
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.47554
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.48675
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.49674
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.62380
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.82433
NP_003131.1	Homo_67633	OG0000060	SRY	Hs_planula_t.91819
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.15488
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.27031
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.30510
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.37584
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.47554
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.48675
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.49674
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.62380
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.82433
NP_113627.1	Homo_27788	OG0000060	SOX7	Hs_planula_t.91819
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.15488
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.27031
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.30510
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.37584
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.47554
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.48675
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.49674
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.62380
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.82433
NP_004180.1	Homo_14687	OG0000060	SOX14	Hs_planula_t.91819
NP_001167579.1	Homo_5883	OG0000082	ZBED6	Hs_planula_t.21894
NP_001167579.1	Homo_5883	OG0000082	ZBED6	Hs_planula_t.25704
NP_001167579.1	Homo_5883	OG0000082	ZBED6	Hs_planula_t.25704
NP_001167579.1	Homo_5883	OG0000082	ZBED6	Hs_planula_t.25704
NP_001167579.1	Homo_5883	OG0000082	ZBED6	Hs_planula_t.40245
NP_001167579.1	Homo_5883	OG0000082	ZBED6	Hs_planula_t.77513
NP_001164607.1	Homo_65034	OG0000082	ZBED1	Hs_planula_t.21894
NP_001164607.1	Homo_65034	OG0000082	ZBED1	Hs_planula_t.25704
NP_001164607.1	Homo_65034	OG0000082	ZBED1	Hs_planula_t.25704
NP_001164607.1	Homo_65034	OG0000082	ZBED1	Hs_planula_t.25704
NP_001164607.1	Homo_65034	OG0000082	ZBED1	Hs_planula_t.40245
NP_001164607.1	Homo_65034	OG0000082	ZBED1	Hs_planula_t.77513
NP_055653.2	Homo_64831	OG0000082	ZBED4	Hs_planula_t.21894
NP_055653.2	Homo_64831	OG0000082	ZBED4	Hs_planula_t.25704
NP_055653.2	Homo_64831	OG0000082	ZBED4	Hs_planula_t.25704
NP_055653.2	Homo_64831	OG0000082	ZBED4	Hs_planula_t.25704
NP_055653.2	Homo_64831	OG0000082	ZBED4	Hs_planula_t.40245
NP_055653.2	Homo_64831	OG0000082	ZBED4	Hs_planula_t.77513
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.14363
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.16371
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.21469
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.21482
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.21937
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.22763
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.22764
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.22766
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.26463
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.70707
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.73773
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.73802
NP_001091643.1	Homo_51441	OG0000089	PRDM7	Hs_planula_t.78481
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.14363
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.16371
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.21469
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.21482
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.21937
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.22763
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.22764
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.22766
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.26463
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.70707
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.73773
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.73802
NP_061169.2	Homo_17678	OG0000089	PRDM5	Hs_planula_t.78481
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.14363
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.16371
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.21469
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.21482
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.21937
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.22763
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.22764
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.22766
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.26463
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.70707
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.73773
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.73802
NP_036538.3	Homo_42633	OG0000089	PRDM4	Hs_planula_t.78481
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.14363
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.16371
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.21469
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.21482
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.21937
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.22763
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.22764
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.22766
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.26463
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.70707
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.73773
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.73802
NP_064612.2	Homo_18708	OG0000089	PRDM9	Hs_planula_t.78481
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.14363
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.16371
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.21469
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.21482
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.21937
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.22763
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.22764
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.22766
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.26463
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.70707
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.73773
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.73802
NP_001243625.1	Homo_37033	OG0000089	PRDM11	Hs_planula_t.78481
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.14363
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.16371
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.21469
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.21482
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.21937
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.22763
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.22764
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.22766
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.26463
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.70707
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.73773
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.73802
NP_067632.2	Homo_32373	OG0000089	PRDM12	Hs_planula_t.78481
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.14363
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.16371
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.21469
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.21482
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.21937
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.22763
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.22764
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.22766
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.26463
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.70707
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.73773
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.73802
NP_878911.1	Homo_23618	OG0000089	PRDM1	Hs_planula_t.78481
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.14363
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.16371
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.21469
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.21482
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.21937
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.22763
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.22764
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.22766
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.26463
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.70707
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.73773
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.73802
NP_001129711.1	Homo_19840	OG0000089	PRDM6	Hs_planula_t.78481
NP_060575.1	Homo_28571	OG0000111	THAP1	Hs_planula_t.36868
NP_060575.1	Homo_28571	OG0000111	THAP1	Hs_planula_t.36868
NP_060575.1	Homo_28571	OG0000111	THAP1	Hs_planula_t.36868
NP_060575.1	Homo_28571	OG0000111	THAP1	Hs_planula_t.83610
NP_078948.3	Homo_17150	OG0000111	THAP9	Hs_planula_t.36868
NP_078948.3	Homo_17150	OG0000111	THAP9	Hs_planula_t.36868
NP_078948.3	Homo_17150	OG0000111	THAP9	Hs_planula_t.36868
NP_078948.3	Homo_17150	OG0000111	THAP9	Hs_planula_t.83610
NP_113623.1	Homo_42101	OG0000111	THAP2	Hs_planula_t.36868
NP_113623.1	Homo_42101	OG0000111	THAP2	Hs_planula_t.36868
NP_113623.1	Homo_42101	OG0000111	THAP2	Hs_planula_t.36868
NP_113623.1	Homo_42101	OG0000111	THAP2	Hs_planula_t.83610
NP_001182681.1	Homo_351	OG0000111	THAP3	Hs_planula_t.36868
NP_001182681.1	Homo_351	OG0000111	THAP3	Hs_planula_t.36868
NP_001182681.1	Homo_351	OG0000111	THAP3	Hs_planula_t.36868
NP_001182681.1	Homo_351	OG0000111	THAP3	Hs_planula_t.83610
NP_001243034.1	Homo_13434	OG0000121	WNT5A	Hs_planula_t.2736
NP_001243034.1	Homo_13434	OG0000121	WNT5A	Hs_planula_t.28126
NP_001243034.1	Homo_13434	OG0000121	WNT5A	Hs_planula_t.47963
NP_001243034.1	Homo_13434	OG0000121	WNT5A	Hs_planula_t.66156
NP_001243034.1	Homo_13434	OG0000121	WNT5A	Hs_planula_t.67869
NP_001243034.1	Homo_13434	OG0000121	WNT5A	Hs_planula_t.72947
NP_001243034.1	Homo_13434	OG0000121	WNT5A	Hs_planula_t.951
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.26037
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.27333
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.37752
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.38681
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.47977
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.51291
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.67287
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.80484
NP_005986.2	Homo_38239	OG0000128	TBX10	Hs_planula_t.82643
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.26037
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.27333
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.37752
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.38681
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.47977
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.51291
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.67287
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.80484
NP_001159692.1	Homo_25278	OG0000128	TBX20	Hs_planula_t.82643
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.26037
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.27333
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.37752
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.38681
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.47977
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.51291
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.67287
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.80484
NP_542378.1	Homo_63566	OG0000128	TBX1	Hs_planula_t.82643
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.26037
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.27333
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.37752
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.38681
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.47977
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.51291
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.67287
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.80484
NP_005985.3	Homo_54367	OG0000128	TBX2	Hs_planula_t.82643
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.26037
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.27333
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.37752
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.38681
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.47977
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.51291
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.67287
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.80484
NP_542448.1	Homo_42921	OG0000128	TBX5	Hs_planula_t.82643
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.26037
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.27333
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.37752
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.38681
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.47977
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.51291
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.67287
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.80484
NP_060958.2	Homo_54373	OG0000128	TBX4	Hs_planula_t.82643
NP_006183.2	Homo_61377	OG0000129	PAX1	Hs_planula_t.36723
NP_006183.2	Homo_61377	OG0000129	PAX1	Hs_planula_t.56958
NP_006183.2	Homo_61377	OG0000129	PAX1	Hs_planula_t.88906
NP_006183.2	Homo_61377	OG0000129	PAX1	Hs_planula_t.92519
NP_003980.3	Homo_35005	OG0000129	PAX2	Hs_planula_t.36723
NP_003980.3	Homo_35005	OG0000129	PAX2	Hs_planula_t.56958
NP_003980.3	Homo_35005	OG0000129	PAX2	Hs_planula_t.88906
NP_003980.3	Homo_35005	OG0000129	PAX2	Hs_planula_t.92519
NP_000429.2	Homo_11109	OG0000129	PAX3	Hs_planula_t.36723
NP_000429.2	Homo_11109	OG0000129	PAX3	Hs_planula_t.56958
NP_000429.2	Homo_11109	OG0000129	PAX3	Hs_planula_t.88906
NP_000429.2	Homo_11109	OG0000129	PAX3	Hs_planula_t.92519
NP_057953.1	Homo_30689	OG0000129	PAX5	Hs_planula_t.36723
NP_057953.1	Homo_30689	OG0000129	PAX5	Hs_planula_t.56958
NP_057953.1	Homo_30689	OG0000129	PAX5	Hs_planula_t.88906
NP_057953.1	Homo_30689	OG0000129	PAX5	Hs_planula_t.92519
NP_039236.1	Homo_745	OG0000129	PAX7	Hs_planula_t.36723
NP_039236.1	Homo_745	OG0000129	PAX7	Hs_planula_t.56958
NP_039236.1	Homo_745	OG0000129	PAX7	Hs_planula_t.88906
NP_039236.1	Homo_745	OG0000129	PAX7	Hs_planula_t.92519
NP_001359005.1	Homo_45164	OG0000129	PAX9	Hs_planula_t.36723
NP_001359005.1	Homo_45164	OG0000129	PAX9	Hs_planula_t.56958
NP_001359005.1	Homo_45164	OG0000129	PAX9	Hs_planula_t.88906
NP_001359005.1	Homo_45164	OG0000129	PAX9	Hs_planula_t.92519
NP_003457.1	Homo_9164	OG0000129	PAX8	Hs_planula_t.36723
NP_003457.1	Homo_9164	OG0000129	PAX8	Hs_planula_t.56958
NP_003457.1	Homo_9164	OG0000129	PAX8	Hs_planula_t.88906
NP_003457.1	Homo_9164	OG0000129	PAX8	Hs_planula_t.92519
NP_001263627.1	Homo_52096	OG0000137	TP53	Hs_planula_t.21749
NP_001263627.1	Homo_52096	OG0000137	TP53	Hs_planula_t.37727
NP_001263627.1	Homo_52096	OG0000137	TP53	Hs_planula_t.38061
NP_001263627.1	Homo_52096	OG0000137	TP53	Hs_planula_t.66928
NP_001263627.1	Homo_52096	OG0000137	TP53	Hs_planula_t.88331
NP_001263627.1	Homo_52096	OG0000137	TP53	Hs_planula_t.88332
NP_001263627.1	Homo_52096	OG0000137	TP53	Hs_planula_t.88332
NP_001191121.1	Homo_260	OG0000137	TP73	Hs_planula_t.21749
NP_001191121.1	Homo_260	OG0000137	TP73	Hs_planula_t.37727
NP_001191121.1	Homo_260	OG0000137	TP73	Hs_planula_t.38061
NP_001191121.1	Homo_260	OG0000137	TP73	Hs_planula_t.66928
NP_001191121.1	Homo_260	OG0000137	TP73	Hs_planula_t.88331
NP_001191121.1	Homo_260	OG0000137	TP73	Hs_planula_t.88332
NP_001191121.1	Homo_260	OG0000137	TP73	Hs_planula_t.88332
NP_001108454.1	Homo_15567	OG0000137	TP63	Hs_planula_t.21749
NP_001108454.1	Homo_15567	OG0000137	TP63	Hs_planula_t.37727
NP_001108454.1	Homo_15567	OG0000137	TP63	Hs_planula_t.38061
NP_001108454.1	Homo_15567	OG0000137	TP63	Hs_planula_t.66928
NP_001108454.1	Homo_15567	OG0000137	TP63	Hs_planula_t.88331
NP_001108454.1	Homo_15567	OG0000137	TP63	Hs_planula_t.88332
NP_001108454.1	Homo_15567	OG0000137	TP63	Hs_planula_t.88332
NP_001293149.1	Homo_47468	OG0000162	TCF12	Hs_planula_t.41053
NP_001293149.1	Homo_47468	OG0000162	TCF12	Hs_planula_t.84108
NP_001293149.1	Homo_47468	OG0000162	TCF12	Hs_planula_t.84109
NP_001338476.1	Homo_30986	OG0000181	TLE4	Hs_planula_t.29911
NP_001338476.1	Homo_30986	OG0000181	TLE4	Hs_planula_t.29911
NP_001338476.1	Homo_30986	OG0000181	TLE4	Hs_planula_t.73130
NP_002389.1	Homo_8137	OG0000182	MEIS1	Hs_planula_t.16178
NP_002389.1	Homo_8137	OG0000182	MEIS1	Hs_planula_t.25089
NP_002389.1	Homo_8137	OG0000182	MEIS1	Hs_planula_t.48613
NP_002389.1	Homo_8137	OG0000182	MEIS1	Hs_planula_t.56927
NP_758527.1	Homo_46840	OG0000182	MEIS2	Hs_planula_t.16178
NP_758527.1	Homo_46840	OG0000182	MEIS2	Hs_planula_t.25089
NP_758527.1	Homo_46840	OG0000182	MEIS2	Hs_planula_t.48613
NP_758527.1	Homo_46840	OG0000182	MEIS2	Hs_planula_t.56927
NP_001307623.1	Homo_63230	OG0000182	PKNOX1	Hs_planula_t.16178
NP_001307623.1	Homo_63230	OG0000182	PKNOX1	Hs_planula_t.25089
NP_001307623.1	Homo_63230	OG0000182	PKNOX1	Hs_planula_t.48613
NP_001307623.1	Homo_63230	OG0000182	PKNOX1	Hs_planula_t.56927
NP_064545.1	Homo_59571	OG0000182	MEIS3	Hs_planula_t.16178
NP_064545.1	Homo_59571	OG0000182	MEIS3	Hs_planula_t.25089
NP_064545.1	Homo_59571	OG0000182	MEIS3	Hs_planula_t.48613
NP_064545.1	Homo_59571	OG0000182	MEIS3	Hs_planula_t.56927
NP_071345.2	Homo_39696	OG0000182	PKNOX2	Hs_planula_t.16178
